"","X","AllScores","AllAiScores","filename","kaiscore","AiRanges","aiRange","kaiscore_numeric","mean_score","sd_score","max_score","mean_kaiscore"
"733",12,49898.9519188307,0,"results2/rawdata/Car_ai2107.csv","107","0",0,107,53796.0659148347,2354.60949625794,56789.0322708124,107
"734",13,54892.9215787135,0,"results2/rawdata/Car_ai2107.csv","107","0",0,107,53796.0659148347,2354.60949625794,56789.0322708124,107
"735",14,53362.3997053196,0,"results2/rawdata/Car_ai2107.csv","107","0",0,107,53796.0659148347,2354.60949625794,56789.0322708124,107
"736",15,55707.2161927815,0,"results2/rawdata/Car_ai2107.csv","107","0",0,107,53796.0659148347,2354.60949625794,56789.0322708124,107
"737",16,52012.9533385158,20,"results2/rawdata/Car_ai2107.csv","107","20",20,107,53591.7342956242,1974.2855965791,55892.0943630698,107
"738",17,48150.2316206601,20,"results2/rawdata/Car_ai2107.csv","107","20",20,107,53591.7342956242,1974.2855965791,55892.0943630698,107
"739",18,46469.4827619648,20,"results2/rawdata/Car_ai2107.csv","107","20",20,107,53591.7342956242,1974.2855965791,55892.0943630698,107
"740",19,54520.9129794477,20,"results2/rawdata/Car_ai2107.csv","107","20",20,107,53591.7342956242,1974.2855965791,55892.0943630698,107
"741",20,55019.1396958535,20,"results2/rawdata/Car_ai2107.csv","107","20",20,107,53591.7342956242,1974.2855965791,55892.0943630698,107
"742",21,55017.3373021256,20,"results2/rawdata/Car_ai2107.csv","107","20",20,107,53591.7342956242,1974.2855965791,55892.0943630698,107
"743",22,54605.274298012,20,"results2/rawdata/Car_ai2107.csv","107","20",20,107,53591.7342956242,1974.2855965791,55892.0943630698,107
"744",23,51522.6939147202,20,"results2/rawdata/Car_ai2107.csv","107","20",20,107,53591.7342956242,1974.2855965791,55892.0943630698,107
"745",24,55529.2744085946,20,"results2/rawdata/Car_ai2107.csv","107","20",20,107,53591.7342956242,1974.2855965791,55892.0943630698,107
"746",25,54928.6949063115,20,"results2/rawdata/Car_ai2107.csv","107","20",20,107,53591.7342956242,1974.2855965791,55892.0943630698,107
"747",26,54117.7547230355,20,"results2/rawdata/Car_ai2107.csv","107","20",20,107,53591.7342956242,1974.2855965791,55892.0943630698,107
"748",27,53385.527124826,20,"results2/rawdata/Car_ai2107.csv","107","20",20,107,53591.7342956242,1974.2855965791,55892.0943630698,107
"749",28,52703.5361374143,20,"results2/rawdata/Car_ai2107.csv","107","20",20,107,53591.7342956242,1974.2855965791,55892.0943630698,107
"750",29,53185.0376799449,20,"results2/rawdata/Car_ai2107.csv","107","20",20,107,53591.7342956242,1974.2855965791,55892.0943630698,107
"751",30,53735.8931394632,20,"results2/rawdata/Car_ai2107.csv","107","20",20,107,53591.7342956242,1974.2855965791,55892.0943630698,107
"752",31,52453.7823722764,20,"results2/rawdata/Car_ai2107.csv","107","20",20,107,53591.7342956242,1974.2855965791,55892.0943630698,107
"753",32,53224.0414216176,40,"results2/rawdata/Car_ai2107.csv","107","40",40,107,53147.86825178,2752.51438499076,57628.4255256692,107
"754",33,53780.6069267977,40,"results2/rawdata/Car_ai2107.csv","107","40",40,107,53147.86825178,2752.51438499076,57628.4255256692,107
"755",34,51897.7373217639,40,"results2/rawdata/Car_ai2107.csv","107","40",40,107,53147.86825178,2752.51438499076,57628.4255256692,107
"756",35,52230.7711726115,40,"results2/rawdata/Car_ai2107.csv","107","40",40,107,53147.86825178,2752.51438499076,57628.4255256692,107
"757",36,45533.7774540036,40,"results2/rawdata/Car_ai2107.csv","107","40",40,107,53147.86825178,2752.51438499076,57628.4255256692,107
"758",37,54297.8289433028,40,"results2/rawdata/Car_ai2107.csv","107","40",40,107,53147.86825178,2752.51438499076,57628.4255256692,107
"759",38,54390.8776399796,40,"results2/rawdata/Car_ai2107.csv","107","40",40,107,53147.86825178,2752.51438499076,57628.4255256692,107
"760",39,55832.5905947314,40,"results2/rawdata/Car_ai2107.csv","107","40",40,107,53147.86825178,2752.51438499076,57628.4255256692,107
"761",40,54388.8206654403,40,"results2/rawdata/Car_ai2107.csv","107","40",40,107,53147.86825178,2752.51438499076,57628.4255256692,107
"762",41,52937.4937519813,40,"results2/rawdata/Car_ai2107.csv","107","40",40,107,53147.86825178,2752.51438499076,57628.4255256692,107
"763",42,54759.1087096925,40,"results2/rawdata/Car_ai2107.csv","107","40",40,107,53147.86825178,2752.51438499076,57628.4255256692,107
"764",43,53976.8494413653,40,"results2/rawdata/Car_ai2107.csv","107","40",40,107,53147.86825178,2752.51438499076,57628.4255256692,107
"765",44,54363.3696298386,40,"results2/rawdata/Car_ai2107.csv","107","40",40,107,53147.86825178,2752.51438499076,57628.4255256692,107
"766",45,51297.6465548984,40,"results2/rawdata/Car_ai2107.csv","107","40",40,107,53147.86825178,2752.51438499076,57628.4255256692,107
"767",46,54912.3014318795,40,"results2/rawdata/Car_ai2107.csv","107","40",40,107,53147.86825178,2752.51438499076,57628.4255256692,107
"768",47,48910.5443686925,40,"results2/rawdata/Car_ai2107.csv","107","40",40,107,53147.86825178,2752.51438499076,57628.4255256692,107
"769",48,56461.1952592027,60,"results2/rawdata/Car_ai2107.csv","107","60",60,107,53941.6092521334,3847.47311879504,58779.7742341753,107
"770",49,53795.9924500042,60,"results2/rawdata/Car_ai2107.csv","107","60",60,107,53941.6092521334,3847.47311879504,58779.7742341753,107
"771",50,48850.1142678674,60,"results2/rawdata/Car_ai2107.csv","107","60",60,107,53941.6092521334,3847.47311879504,58779.7742341753,107
"772",51,54511.443556951,60,"results2/rawdata/Car_ai2107.csv","107","60",60,107,53941.6092521334,3847.47311879504,58779.7742341753,107
"773",52,58712.5515364784,60,"results2/rawdata/Car_ai2107.csv","107","60",60,107,53941.6092521334,3847.47311879504,58779.7742341753,107
"774",53,55438.3751277598,60,"results2/rawdata/Car_ai2107.csv","107","60",60,107,53941.6092521334,3847.47311879504,58779.7742341753,107
"775",54,53472.3638039309,60,"results2/rawdata/Car_ai2107.csv","107","60",60,107,53941.6092521334,3847.47311879504,58779.7742341753,107
"776",55,54218.557372156,60,"results2/rawdata/Car_ai2107.csv","107","60",60,107,53941.6092521334,3847.47311879504,58779.7742341753,107
"777",56,56684.1609650913,60,"results2/rawdata/Car_ai2107.csv","107","60",60,107,53941.6092521334,3847.47311879504,58779.7742341753,107
"778",57,55406.7507981351,60,"results2/rawdata/Car_ai2107.csv","107","60",60,107,53941.6092521334,3847.47311879504,58779.7742341753,107
"779",58,58086.30721903,60,"results2/rawdata/Car_ai2107.csv","107","60",60,107,53941.6092521334,3847.47311879504,58779.7742341753,107
"780",59,54689.3895847441,60,"results2/rawdata/Car_ai2107.csv","107","60",60,107,53941.6092521334,3847.47311879504,58779.7742341753,107
"781",60,53501.9336642714,60,"results2/rawdata/Car_ai2107.csv","107","60",60,107,53941.6092521334,3847.47311879504,58779.7742341753,107
"782",61,52754.4827455876,60,"results2/rawdata/Car_ai2107.csv","107","60",60,107,53941.6092521334,3847.47311879504,58779.7742341753,107
"783",62,53408.8679109421,60,"results2/rawdata/Car_ai2107.csv","107","60",60,107,53941.6092521334,3847.47311879504,58779.7742341753,107
"784",63,45547.7778461908,60,"results2/rawdata/Car_ai2107.csv","107","60",60,107,53941.6092521334,3847.47311879504,58779.7742341753,107
"785",64,54413.2211841378,80,"results2/rawdata/Car_ai2107.csv","107","80",80,107,54062.7562231527,2853.21761191472,58843.6189286881,107
"786",65,53322.4072802756,80,"results2/rawdata/Car_ai2107.csv","107","80",80,107,54062.7562231527,2853.21761191472,58843.6189286881,107
"787",66,55423.1263495877,80,"results2/rawdata/Car_ai2107.csv","107","80",80,107,54062.7562231527,2853.21761191472,58843.6189286881,107
"788",67,54025.3935879506,80,"results2/rawdata/Car_ai2107.csv","107","80",80,107,54062.7562231527,2853.21761191472,58843.6189286881,107
"789",68,57125.0438598426,80,"results2/rawdata/Car_ai2107.csv","107","80",80,107,54062.7562231527,2853.21761191472,58843.6189286881,107
"790",69,50353.2144982873,80,"results2/rawdata/Car_ai2107.csv","107","80",80,107,54062.7562231527,2853.21761191472,58843.6189286881,107
"791",70,53071.2863153971,80,"results2/rawdata/Car_ai2107.csv","107","80",80,107,54062.7562231527,2853.21761191472,58843.6189286881,107
"792",71,56728.0262840329,80,"results2/rawdata/Car_ai2107.csv","107","80",80,107,54062.7562231527,2853.21761191472,58843.6189286881,107
"793",72,56742.0041578922,80,"results2/rawdata/Car_ai2107.csv","107","80",80,107,54062.7562231527,2853.21761191472,58843.6189286881,107
"794",73,52769.100523229,80,"results2/rawdata/Car_ai2107.csv","107","80",80,107,54062.7562231527,2853.21761191472,58843.6189286881,107
"795",74,56475.1397893567,80,"results2/rawdata/Car_ai2107.csv","107","80",80,107,54062.7562231527,2853.21761191472,58843.6189286881,107
"796",75,56848.7963756394,80,"results2/rawdata/Car_ai2107.csv","107","80",80,107,54062.7562231527,2853.21761191472,58843.6189286881,107
"797",76,57590.660735097,80,"results2/rawdata/Car_ai2107.csv","107","80",80,107,54062.7562231527,2853.21761191472,58843.6189286881,107
"798",77,58382.9358133694,80,"results2/rawdata/Car_ai2107.csv","107","80",80,107,54062.7562231527,2853.21761191472,58843.6189286881,107
"799",78,54704.7816782729,80,"results2/rawdata/Car_ai2107.csv","107","80",80,107,54062.7562231527,2853.21761191472,58843.6189286881,107
"800",79,49725.8881294071,80,"results2/rawdata/Car_ai2107.csv","107","80",80,107,54062.7562231527,2853.21761191472,58843.6189286881,107
"801",0,51818.1882284435,0,"results2/rawdata/Car_ai2120.csv","120","0",0,120,53832.6676995982,3407.35556040321,58157.1729975249,120
"802",1,55625.985450047,0,"results2/rawdata/Car_ai2120.csv","120","0",0,120,53832.6676995982,3407.35556040321,58157.1729975249,120
"803",2,52391.5277218983,0,"results2/rawdata/Car_ai2120.csv","120","0",0,120,53832.6676995982,3407.35556040321,58157.1729975249,120
"804",3,56079.9260695448,0,"results2/rawdata/Car_ai2120.csv","120","0",0,120,53832.6676995982,3407.35556040321,58157.1729975249,120
"805",4,56521.9367733938,0,"results2/rawdata/Car_ai2120.csv","120","0",0,120,53832.6676995982,3407.35556040321,58157.1729975249,120
"806",5,55393.9587406043,0,"results2/rawdata/Car_ai2120.csv","120","0",0,120,53832.6676995982,3407.35556040321,58157.1729975249,120
"807",6,56150.6640644239,0,"results2/rawdata/Car_ai2120.csv","120","0",0,120,53832.6676995982,3407.35556040321,58157.1729975249,120
"808",7,56543.7858989459,0,"results2/rawdata/Car_ai2120.csv","120","0",0,120,53832.6676995982,3407.35556040321,58157.1729975249,120
"809",8,47281.2588365676,0,"results2/rawdata/Car_ai2120.csv","120","0",0,120,53832.6676995982,3407.35556040321,58157.1729975249,120
"810",9,46152.0024671598,0,"results2/rawdata/Car_ai2120.csv","120","0",0,120,53832.6676995982,3407.35556040321,58157.1729975249,120
"811",10,58157.1729975249,0,"results2/rawdata/Car_ai2120.csv","120","0",0,120,53832.6676995982,3407.35556040321,58157.1729975249,120
"812",11,48686.359114264,0,"results2/rawdata/Car_ai2120.csv","120","0",0,120,53832.6676995982,3407.35556040321,58157.1729975249,120
"813",12,50604.9707274469,0,"results2/rawdata/Car_ai2120.csv","120","0",0,120,53832.6676995982,3407.35556040321,58157.1729975249,120
"814",13,56488.6393349657,0,"results2/rawdata/Car_ai2120.csv","120","0",0,120,53832.6676995982,3407.35556040321,58157.1729975249,120
"815",14,48473.5225756963,0,"results2/rawdata/Car_ai2120.csv","120","0",0,120,53832.6676995982,3407.35556040321,58157.1729975249,120
"816",15,56831.6435872451,0,"results2/rawdata/Car_ai2120.csv","120","0",0,120,53832.6676995982,3407.35556040321,58157.1729975249,120
"817",16,57793.0558122588,20,"results2/rawdata/Car_ai2120.csv","120","20",20,120,54950.2569814258,2857.06011884905,59064.6267671952,120
"818",17,56979.0945867643,20,"results2/rawdata/Car_ai2120.csv","120","20",20,120,54950.2569814258,2857.06011884905,59064.6267671952,120
"819",18,46824.7330312979,20,"results2/rawdata/Car_ai2120.csv","120","20",20,120,54950.2569814258,2857.06011884905,59064.6267671952,120
"820",19,53978.3038813168,20,"results2/rawdata/Car_ai2120.csv","120","20",20,120,54950.2569814258,2857.06011884905,59064.6267671952,120
"821",20,56303.0242460396,20,"results2/rawdata/Car_ai2120.csv","120","20",20,120,54950.2569814258,2857.06011884905,59064.6267671952,120
"822",21,57856.3148755583,20,"results2/rawdata/Car_ai2120.csv","120","20",20,120,54950.2569814258,2857.06011884905,59064.6267671952,120
"823",22,50543.1085919792,20,"results2/rawdata/Car_ai2120.csv","120","20",20,120,54950.2569814258,2857.06011884905,59064.6267671952,120
"824",23,58066.9393592659,20,"results2/rawdata/Car_ai2120.csv","120","20",20,120,54950.2569814258,2857.06011884905,59064.6267671952,120
"825",24,56723.7669281041,20,"results2/rawdata/Car_ai2120.csv","120","20",20,120,54950.2569814258,2857.06011884905,59064.6267671952,120
"826",25,57651.1502279416,20,"results2/rawdata/Car_ai2120.csv","120","20",20,120,54950.2569814258,2857.06011884905,59064.6267671952,120
"827",26,58146.1144093828,20,"results2/rawdata/Car_ai2120.csv","120","20",20,120,54950.2569814258,2857.06011884905,59064.6267671952,120
"828",27,54282.4660372859,20,"results2/rawdata/Car_ai2120.csv","120","20",20,120,54950.2569814258,2857.06011884905,59064.6267671952,120
"829",28,55215.5820785831,20,"results2/rawdata/Car_ai2120.csv","120","20",20,120,54950.2569814258,2857.06011884905,59064.6267671952,120
"830",29,54130.4438568274,20,"results2/rawdata/Car_ai2120.csv","120","20",20,120,54950.2569814258,2857.06011884905,59064.6267671952,120
"831",30,55266.6938259691,20,"results2/rawdata/Car_ai2120.csv","120","20",20,120,54950.2569814258,2857.06011884905,59064.6267671952,120
"832",31,54573.5343446994,20,"results2/rawdata/Car_ai2120.csv","120","20",20,120,54950.2569814258,2857.06011884905,59064.6267671952,120
"833",32,53690.6300072159,40,"results2/rawdata/Car_ai2120.csv","120","40",40,120,53406.8204878046,3967.2291517768,59077.3893773936,120
"834",33,52678.65632476,40,"results2/rawdata/Car_ai2120.csv","120","40",40,120,53406.8204878046,3967.2291517768,59077.3893773936,120
"835",34,56984.4840285303,40,"results2/rawdata/Car_ai2120.csv","120","40",40,120,53406.8204878046,3967.2291517768,59077.3893773936,120
"836",35,47103.4635537184,40,"results2/rawdata/Car_ai2120.csv","120","40",40,120,53406.8204878046,3967.2291517768,59077.3893773936,120
"837",36,57068.5143674542,40,"results2/rawdata/Car_ai2120.csv","120","40",40,120,53406.8204878046,3967.2291517768,59077.3893773936,120
"838",37,49458.92541061,40,"results2/rawdata/Car_ai2120.csv","120","40",40,120,53406.8204878046,3967.2291517768,59077.3893773936,120
"839",38,54416.8013512134,40,"results2/rawdata/Car_ai2120.csv","120","40",40,120,53406.8204878046,3967.2291517768,59077.3893773936,120
"840",39,58026.952681349,40,"results2/rawdata/Car_ai2120.csv","120","40",40,120,53406.8204878046,3967.2291517768,59077.3893773936,120
"841",40,52845.5932275349,40,"results2/rawdata/Car_ai2120.csv","120","40",40,120,53406.8204878046,3967.2291517768,59077.3893773936,120
"842",41,49931.0154456205,40,"results2/rawdata/Car_ai2120.csv","120","40",40,120,53406.8204878046,3967.2291517768,59077.3893773936,120
"843",42,53683.6655781095,40,"results2/rawdata/Car_ai2120.csv","120","40",40,120,53406.8204878046,3967.2291517768,59077.3893773936,120
"844",43,52988.5397945227,40,"results2/rawdata/Car_ai2120.csv","120","40",40,120,53406.8204878046,3967.2291517768,59077.3893773936,120
"845",44,55911.0866777032,40,"results2/rawdata/Car_ai2120.csv","120","40",40,120,53406.8204878046,3967.2291517768,59077.3893773936,120
"846",45,56201.4074126796,40,"results2/rawdata/Car_ai2120.csv","120","40",40,120,53406.8204878046,3967.2291517768,59077.3893773936,120
"847",46,56050.7472180514,40,"results2/rawdata/Car_ai2120.csv","120","40",40,120,53406.8204878046,3967.2291517768,59077.3893773936,120
"848",47,48631.556842655,40,"results2/rawdata/Car_ai2120.csv","120","40",40,120,53406.8204878046,3967.2291517768,59077.3893773936,120
"849",48,54476.2275483092,60,"results2/rawdata/Car_ai2120.csv","120","60",60,120,55289.6145655043,2522.03857080049,58808.7272616241,120
"850",49,58706.8263853758,60,"results2/rawdata/Car_ai2120.csv","120","60",60,120,55289.6145655043,2522.03857080049,58808.7272616241,120
"851",50,58791.3322472708,60,"results2/rawdata/Car_ai2120.csv","120","60",60,120,55289.6145655043,2522.03857080049,58808.7272616241,120
"852",51,58808.7272616241,60,"results2/rawdata/Car_ai2120.csv","120","60",60,120,55289.6145655043,2522.03857080049,58808.7272616241,120
"853",52,56449.0284133893,60,"results2/rawdata/Car_ai2120.csv","120","60",60,120,55289.6145655043,2522.03857080049,58808.7272616241,120
"854",53,54131.6266078098,60,"results2/rawdata/Car_ai2120.csv","120","60",60,120,55289.6145655043,2522.03857080049,58808.7272616241,120
"855",54,57996.4212830927,60,"results2/rawdata/Car_ai2120.csv","120","60",60,120,55289.6145655043,2522.03857080049,58808.7272616241,120
"856",55,53769.9710642073,60,"results2/rawdata/Car_ai2120.csv","120","60",60,120,55289.6145655043,2522.03857080049,58808.7272616241,120
"857",56,57825.500823168,60,"results2/rawdata/Car_ai2120.csv","120","60",60,120,55289.6145655043,2522.03857080049,58808.7272616241,120
"858",57,56189.3529937354,60,"results2/rawdata/Car_ai2120.csv","120","60",60,120,55289.6145655043,2522.03857080049,58808.7272616241,120
"859",58,56538.8877654426,60,"results2/rawdata/Car_ai2120.csv","120","60",60,120,55289.6145655043,2522.03857080049,58808.7272616241,120
"860",59,56920.4599937285,60,"results2/rawdata/Car_ai2120.csv","120","60",60,120,55289.6145655043,2522.03857080049,58808.7272616241,120
"861",60,55878.3818046249,60,"results2/rawdata/Car_ai2120.csv","120","60",60,120,55289.6145655043,2522.03857080049,58808.7272616241,120
"862",61,53601.3126628243,60,"results2/rawdata/Car_ai2120.csv","120","60",60,120,55289.6145655043,2522.03857080049,58808.7272616241,120
"863",62,53746.107365698,60,"results2/rawdata/Car_ai2120.csv","120","60",60,120,55289.6145655043,2522.03857080049,58808.7272616241,120
"864",63,53988.5119255235,60,"results2/rawdata/Car_ai2120.csv","120","60",60,120,55289.6145655043,2522.03857080049,58808.7272616241,120
"865",64,52477.2984562869,80,"results2/rawdata/Car_ai2120.csv","120","80",80,120,53820.6394493175,3006.88178999697,58803.5363573067,115
"866",65,50229.8373335912,80,"results2/rawdata/Car_ai2120.csv","120","80",80,120,53820.6394493175,3006.88178999697,58803.5363573067,115
"867",66,46737.0199398758,80,"results2/rawdata/Car_ai2120.csv","120","80",80,120,53820.6394493175,3006.88178999697,58803.5363573067,115
"868",67,57266.8228227809,80,"results2/rawdata/Car_ai2120.csv","120","80",80,120,53820.6394493175,3006.88178999697,58803.5363573067,115
"869",68,57892.6939002339,80,"results2/rawdata/Car_ai2120.csv","120","80",80,120,53820.6394493175,3006.88178999697,58803.5363573067,115
"870",69,48484.9981094275,80,"results2/rawdata/Car_ai2120.csv","120","80",80,120,53820.6394493175,3006.88178999697,58803.5363573067,115
"871",70,54104.1186568612,80,"results2/rawdata/Car_ai2120.csv","120","80",80,120,53820.6394493175,3006.88178999697,58803.5363573067,115
"872",71,48916.641471683,80,"results2/rawdata/Car_ai2120.csv","120","80",80,120,53820.6394493175,3006.88178999697,58803.5363573067,115
"873",72,53682.954054104,80,"results2/rawdata/Car_ai2120.csv","120","80",80,120,53820.6394493175,3006.88178999697,58803.5363573067,115
"874",73,52590.1773285149,80,"results2/rawdata/Car_ai2120.csv","120","80",80,120,53820.6394493175,3006.88178999697,58803.5363573067,115
"875",74,55010.2658037993,80,"results2/rawdata/Car_ai2120.csv","120","80",80,120,53820.6394493175,3006.88178999697,58803.5363573067,115
"876",75,57029.9166532849,80,"results2/rawdata/Car_ai2120.csv","120","80",80,120,53820.6394493175,3006.88178999697,58803.5363573067,115
"877",76,52523.9492450755,80,"results2/rawdata/Car_ai2120.csv","120","80",80,120,53820.6394493175,3006.88178999697,58803.5363573067,115
"878",77,57582.279189686,80,"results2/rawdata/Car_ai2120.csv","120","80",80,120,53820.6394493175,3006.88178999697,58803.5363573067,115
"879",78,52764.8232603107,80,"results2/rawdata/Car_ai2120.csv","120","80",80,120,53820.6394493175,3006.88178999697,58803.5363573067,115
"880",79,52175.6016743206,80,"results2/rawdata/Car_ai2120.csv","120","80",80,120,53820.6394493175,3006.88178999697,58803.5363573067,115
"881",0,52346.6830953945,0,"results2/rawdata/Car_ai2132.csv","132","0",0,132,52325.3515330441,3993.24444387619,58936.998085357,132
"882",1,58897.166312599,0,"results2/rawdata/Car_ai2132.csv","132","0",0,132,52325.3515330441,3993.24444387619,58936.998085357,132
"883",2,57887.4522503019,0,"results2/rawdata/Car_ai2132.csv","132","0",0,132,52325.3515330441,3993.24444387619,58936.998085357,132
"884",3,48540.024874939,0,"results2/rawdata/Car_ai2132.csv","132","0",0,132,52325.3515330441,3993.24444387619,58936.998085357,132
"885",4,56307.4938194863,0,"results2/rawdata/Car_ai2132.csv","132","0",0,132,52325.3515330441,3993.24444387619,58936.998085357,132
"886",5,49107.865226032,0,"results2/rawdata/Car_ai2132.csv","132","0",0,132,52325.3515330441,3993.24444387619,58936.998085357,132
"887",6,48113.2928151191,0,"results2/rawdata/Car_ai2132.csv","132","0",0,132,52325.3515330441,3993.24444387619,58936.998085357,132
"888",7,51666.4815418156,0,"results2/rawdata/Car_ai2132.csv","132","0",0,132,52325.3515330441,3993.24444387619,58936.998085357,132
"889",8,49933.0149296065,0,"results2/rawdata/Car_ai2132.csv","132","0",0,132,52325.3515330441,3993.24444387619,58936.998085357,132
"890",9,48698.3297987479,0,"results2/rawdata/Car_ai2132.csv","132","0",0,132,52325.3515330441,3993.24444387619,58936.998085357,132
"891",10,47826.5906038502,0,"results2/rawdata/Car_ai2132.csv","132","0",0,132,52325.3515330441,3993.24444387619,58936.998085357,132
"892",11,51218.8105184031,0,"results2/rawdata/Car_ai2132.csv","132","0",0,132,52325.3515330441,3993.24444387619,58936.998085357,132
"893",12,58936.998085357,0,"results2/rawdata/Car_ai2132.csv","132","0",0,132,52325.3515330441,3993.24444387619,58936.998085357,132
"894",13,49842.3597345779,0,"results2/rawdata/Car_ai2132.csv","132","0",0,132,52325.3515330441,3993.24444387619,58936.998085357,132
"895",14,57081.7502979322,0,"results2/rawdata/Car_ai2132.csv","132","0",0,132,52325.3515330441,3993.24444387619,58936.998085357,132
"896",15,48437.4214229105,0,"results2/rawdata/Car_ai2132.csv","132","0",0,132,52325.3515330441,3993.24444387619,58936.998085357,132
"897",16,50629.8199900152,20,"results2/rawdata/Car_ai2132.csv","132","20",20,132,53760.2849739649,3704.79899853986,59107.4230526619,132
"898",17,46088.8754618806,20,"results2/rawdata/Car_ai2132.csv","132","20",20,132,53760.2849739649,3704.79899853986,59107.4230526619,132
"899",18,52132.7598920179,20,"results2/rawdata/Car_ai2132.csv","132","20",20,132,53760.2849739649,3704.79899853986,59107.4230526619,132
"900",19,52370.0727491351,20,"results2/rawdata/Car_ai2132.csv","132","20",20,132,53760.2849739649,3704.79899853986,59107.4230526619,132
"901",20,50523.9748501843,20,"results2/rawdata/Car_ai2132.csv","132","20",20,132,53760.2849739649,3704.79899853986,59107.4230526619,132
"902",21,57863.746726429,20,"results2/rawdata/Car_ai2132.csv","132","20",20,132,53760.2849739649,3704.79899853986,59107.4230526619,132
"903",22,58610.6476290213,20,"results2/rawdata/Car_ai2132.csv","132","20",20,132,53760.2849739649,3704.79899853986,59107.4230526619,132
"904",23,55154.5189240586,20,"results2/rawdata/Car_ai2132.csv","132","20",20,132,53760.2849739649,3704.79899853986,59107.4230526619,132
"905",24,56017.8240208643,20,"results2/rawdata/Car_ai2132.csv","132","20",20,132,53760.2849739649,3704.79899853986,59107.4230526619,132
"906",25,59107.4230526619,20,"results2/rawdata/Car_ai2132.csv","132","20",20,132,53760.2849739649,3704.79899853986,59107.4230526619,132
"907",26,52995.1124004399,20,"results2/rawdata/Car_ai2132.csv","132","20",20,132,53760.2849739649,3704.79899853986,59107.4230526619,132
"908",27,53847.2329404403,20,"results2/rawdata/Car_ai2132.csv","132","20",20,132,53760.2849739649,3704.79899853986,59107.4230526619,132
"909",28,58521.7524414204,20,"results2/rawdata/Car_ai2132.csv","132","20",20,132,53760.2849739649,3704.79899853986,59107.4230526619,132
"910",29,50420.5001829802,20,"results2/rawdata/Car_ai2132.csv","132","20",20,132,53760.2849739649,3704.79899853986,59107.4230526619,132
"911",30,47304.1569767098,20,"results2/rawdata/Car_ai2132.csv","132","20",20,132,53760.2849739649,3704.79899853986,59107.4230526619,132
"912",31,57154.850106706,20,"results2/rawdata/Car_ai2132.csv","132","20",20,132,53760.2849739649,3704.79899853986,59107.4230526619,132
"913",32,52105.2379547523,40,"results2/rawdata/Car_ai2132.csv","132","40",40,132,54486.5436464683,3458.89955893848,58911.3907961169,131
"914",33,54599.3257288822,40,"results2/rawdata/Car_ai2132.csv","132","40",40,132,54486.5436464683,3458.89955893848,58911.3907961169,131
"915",34,58478.3042940683,40,"results2/rawdata/Car_ai2132.csv","132","40",40,132,54486.5436464683,3458.89955893848,58911.3907961169,131
"916",35,52937.1078651362,40,"results2/rawdata/Car_ai2132.csv","132","40",40,132,54486.5436464683,3458.89955893848,58911.3907961169,131
"917",36,52171.7644511678,40,"results2/rawdata/Car_ai2132.csv","132","40",40,132,54486.5436464683,3458.89955893848,58911.3907961169,131
"918",37,50944.9784764779,40,"results2/rawdata/Car_ai2132.csv","132","40",40,132,54486.5436464683,3458.89955893848,58911.3907961169,131
"919",38,58205.3551728552,40,"results2/rawdata/Car_ai2132.csv","132","40",40,132,54486.5436464683,3458.89955893848,58911.3907961169,131
"920",39,57694.3868719133,40,"results2/rawdata/Car_ai2132.csv","132","40",40,132,54486.5436464683,3458.89955893848,58911.3907961169,131
"921",40,50646.9503430734,40,"results2/rawdata/Car_ai2132.csv","132","40",40,132,54486.5436464683,3458.89955893848,58911.3907961169,131
"922",41,56071.1408063658,40,"results2/rawdata/Car_ai2132.csv","132","40",40,132,54486.5436464683,3458.89955893848,58911.3907961169,131
"923",42,54253.2351263268,40,"results2/rawdata/Car_ai2132.csv","132","40",40,132,54486.5436464683,3458.89955893848,58911.3907961169,131
"924",43,57554.523771472,40,"results2/rawdata/Car_ai2132.csv","132","40",40,132,54486.5436464683,3458.89955893848,58911.3907961169,131
"925",44,56603.8603947518,40,"results2/rawdata/Car_ai2132.csv","132","40",40,132,54486.5436464683,3458.89955893848,58911.3907961169,131
"926",45,48641.0821506952,40,"results2/rawdata/Car_ai2132.csv","132","40",40,132,54486.5436464683,3458.89955893848,58911.3907961169,131
"927",46,52222.9792040683,40,"results2/rawdata/Car_ai2132.csv","132","40",40,132,54486.5436464683,3458.89955893848,58911.3907961169,131
"928",47,53067.0387649884,40,"results2/rawdata/Car_ai2132.csv","132","40",40,132,54486.5436464683,3458.89955893848,58911.3907961169,131
"929",48,58555.372042297,60,"results2/rawdata/Car_ai2132.csv","132","60",60,132,54348.215931232,3430.2495501372,59042.2378096817,126
"930",49,52281.1056174554,60,"results2/rawdata/Car_ai2132.csv","132","60",60,132,54348.215931232,3430.2495501372,59042.2378096817,126
"931",50,55686.9616085748,60,"results2/rawdata/Car_ai2132.csv","132","60",60,132,54348.215931232,3430.2495501372,59042.2378096817,126
"932",51,56545.1754080356,60,"results2/rawdata/Car_ai2132.csv","132","60",60,132,54348.215931232,3430.2495501372,59042.2378096817,126
"933",52,49533.0516852407,60,"results2/rawdata/Car_ai2132.csv","132","60",60,132,54348.215931232,3430.2495501372,59042.2378096817,126
"934",53,50963.7239017623,60,"results2/rawdata/Car_ai2132.csv","132","60",60,132,54348.215931232,3430.2495501372,59042.2378096817,126
